"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Texas"	"48"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	"2008"	"2008"	60	25460	235.7
	"Texas"	"48"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	"2009"	"2009"	43	26366	163.1
	"Texas"	"48"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	"2010"	"2010"	52	26925	193.1
	"Texas"	"48"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	"2011"	"2011"	36	27731	129.8
	"Texas"	"48"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	"2012"	"2012"	28	28434	98.5
	"Texas"	"48"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	"2013"	"2013"	28	29517	94.9
	"Texas"	"48"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	"2014"	"2014"	29	30306	95.7
	"Texas"	"48"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	"2015"	"2015"	50	31483	158.8
	"Texas"	"48"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	"2016"	"2016"	42	32516	129.2
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2000"	"2000"	587	243515	241.1
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2001"	"2001"	585	255286	229.2
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2002"	"2002"	594	266286	223.1
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2003"	"2003"	557	274662	202.8
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2004"	"2004"	527	285118	184.8
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2005"	"2005"	614	291727	210.5
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2006"	"2006"	554	298820	185.4
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2007"	"2007"	526	302679	173.8
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2008"	"2008"	542	306064	177.1
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2009"	"2009"	433	308260	140.5
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2010"	"2010"	454	312041	145.5
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2011"	"2011"	452	318960	141.7
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2012"	"2012"	428	322929	132.5
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2013"	"2013"	441	326568	135.0
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2014"	"2014"	427	331330	128.9
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2015"	"2015"	406	336963	120.5
	"Texas"	"48"	"80-84 years"	"80-84"	"White"	"2106-3"	"2016"	"2016"	330	343105	96.2
	"Texas"	"48"	"85-89 years"	"85-89"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	10	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	10	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	10	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	13	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	12	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	14	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2000"	"2000"	51	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2001"	"2001"	46	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2002"	"2002"	46	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2003"	"2003"	45	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2004"	"2004"	61	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2005"	"2005"	43	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2006"	"2006"	39	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2007"	"2007"	55	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2008"	"2008"	40	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2009"	"2009"	36	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2010"	"2010"	36	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2011"	"2011"	34	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2012"	"2012"	38	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2013"	"2013"	34	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2014"	"2014"	41	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2015"	"2015"	33	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"Black or African American"	"2054-5"	"2016"	"2016"	27	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2000"	"2000"	715	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2001"	"2001"	712	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2002"	"2002"	656	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2003"	"2003"	640	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2004"	"2004"	533	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2005"	"2005"	663	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2006"	"2006"	588	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2007"	"2007"	573	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2008"	"2008"	622	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2009"	"2009"	558	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2010"	"2010"	518	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2011"	"2011"	519	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2012"	"2012"	508	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2013"	"2013"	552	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2014"	"2014"	508	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2015"	"2015"	530	Not Applicable	Not Applicable
	"Texas"	"48"	"85-89 years"	"85-89"	"White"	"2106-3"	"2016"	"2016"	434	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	11	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	14	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2000"	"2000"	33	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2001"	"2001"	43	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2002"	"2002"	39	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2003"	"2003"	40	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2004"	"2004"	35	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2005"	"2005"	34	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2006"	"2006"	40	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2007"	"2007"	28	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2008"	"2008"	35	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2009"	"2009"	14	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2010"	"2010"	22	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2011"	"2011"	18	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2012"	"2012"	17	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2013"	"2013"	20	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2014"	"2014"	20	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2015"	"2015"	29	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"Black or African American"	"2054-5"	"2016"	"2016"	20	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2000"	"2000"	579	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2001"	"2001"	563	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2002"	"2002"	599	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2003"	"2003"	558	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2004"	"2004"	475	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2005"	"2005"	534	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2006"	"2006"	486	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2007"	"2007"	410	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2008"	"2008"	447	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2009"	"2009"	397	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2010"	"2010"	383	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2011"	"2011"	406	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2012"	"2012"	415	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2013"	"2013"	443	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2014"	"2014"	389	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2015"	"2015"	414	Not Applicable	Not Applicable
	"Texas"	"48"	"90-94 years"	"90-94"	"White"	"2106-3"	"2016"	"2016"	355	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2000"	"2000"	17	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2001"	"2001"	21	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2002"	"2002"	15	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2003"	"2003"	11	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2004"	"2004"	17	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2005"	"2005"	18	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2006"	"2006"	25	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2007"	"2007"	17	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2008"	"2008"	16	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2010"	"2010"	16	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2011"	"2011"	11	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2012"	"2012"	11	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"Black or African American"	"2054-5"	"2016"	"2016"	12	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2000"	"2000"	236	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2001"	"2001"	260	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2002"	"2002"	264	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2003"	"2003"	241	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2004"	"2004"	200	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2005"	"2005"	207	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2006"	"2006"	207	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2007"	"2007"	208	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2008"	"2008"	209	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2009"	"2009"	171	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2010"	"2010"	182	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2011"	"2011"	213	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2012"	"2012"	145	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2013"	"2013"	164	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2014"	"2014"	170	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2015"	"2015"	160	Not Applicable	Not Applicable
	"Texas"	"48"	"95-99 years"	"95-99"	"White"	"2106-3"	"2016"	"2016"	126	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"Black or African American"	"2054-5"	"2001"	"2001"	13	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2000"	"2000"	59	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2001"	"2001"	57	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2002"	"2002"	52	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2003"	"2003"	70	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2004"	"2004"	47	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2005"	"2005"	58	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2006"	"2006"	35	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2007"	"2007"	52	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2008"	"2008"	52	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2009"	"2009"	42	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2010"	"2010"	45	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2011"	"2011"	40	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2012"	"2012"	45	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2013"	"2013"	43	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2014"	"2014"	38	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2015"	"2015"	50	Not Applicable	Not Applicable
	"Texas"	"48"	"100+ years"	"100+"	"White"	"2106-3"	"2016"	"2016"	28	Not Applicable	Not Applicable
	"Utah"	"49"	"40-44 years"	"40-44"	"White"	"2106-3"	"2016"	"2016"	10	171344	Unreliable
	"Utah"	"49"	"45-49 years"	"45-49"	"White"	"2106-3"	"2008"	"2008"	12	146510	Unreliable
	"Utah"	"49"	"45-49 years"	"45-49"	"White"	"2106-3"	"2009"	"2009"	10	146322	Unreliable
	"Utah"	"49"	"45-49 years"	"45-49"	"White"	"2106-3"	"2010"	"2010"	10	144720	Unreliable
	"Utah"	"49"	"50-54 years"	"50-54"	"White"	"2106-3"	"2009"	"2009"	10	141674	Unreliable
	"Utah"	"49"	"50-54 years"	"50-54"	"White"	"2106-3"	"2011"	"2011"	12	145757	Unreliable
	"Utah"	"49"	"50-54 years"	"50-54"	"White"	"2106-3"	"2015"	"2015"	11	143399	Unreliable
	"Utah"	"49"	"50-54 years"	"50-54"	"White"	"2106-3"	"2016"	"2016"	13	140732	Unreliable
	"Utah"	"49"	"55-59 years"	"55-59"	"White"	"2106-3"	"2005"	"2005"	11	103129	Unreliable
	"Utah"	"49"	"55-59 years"	"55-59"	"White"	"2106-3"	"2006"	"2006"	12	110916	Unreliable
	"Utah"	"49"	"55-59 years"	"55-59"	"White"	"2106-3"	"2008"	"2008"	12	118193	Unreliable
	"Utah"	"49"	"55-59 years"	"55-59"	"White"	"2106-3"	"2009"	"2009"	14	123145	Unreliable
	"Utah"	"49"	"55-59 years"	"55-59"	"White"	"2106-3"	"2010"	"2010"	10	126659	Unreliable
	"Utah"	"49"	"55-59 years"	"55-59"	"White"	"2106-3"	"2012"	"2012"	14	135957	Unreliable
	"Utah"	"49"	"55-59 years"	"55-59"	"White"	"2106-3"	"2013"	"2013"	11	138954	Unreliable
	"Utah"	"49"	"55-59 years"	"55-59"	"White"	"2106-3"	"2014"	"2014"	12	140782	Unreliable
	"Utah"	"49"	"55-59 years"	"55-59"	"White"	"2106-3"	"2015"	"2015"	25	142980	17.5
	"Utah"	"49"	"55-59 years"	"55-59"	"White"	"2106-3"	"2016"	"2016"	17	144770	Unreliable
	"Utah"	"49"	"60-64 years "	"60-64"	"White"	"2106-3"	"2009"	"2009"	12	97537	Unreliable
	"Utah"	"49"	"60-64 years "	"60-64"	"White"	"2106-3"	"2010"	"2010"	12	102417	Unreliable
	"Utah"	"49"	"60-64 years "	"60-64"	"White"	"2106-3"	"2013"	"2013"	20	116786	17.1
	"Utah"	"49"	"60-64 years "	"60-64"	"White"	"2106-3"	"2015"	"2015"	15	125910	Unreliable
	"Utah"	"49"	"60-64 years "	"60-64"	"White"	"2106-3"	"2016"	"2016"	21	130073	16.1
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2000"	"2000"	14	52147	Unreliable
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2002"	"2002"	13	54167	Unreliable
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2003"	"2003"	13	55992	Unreliable
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2004"	"2004"	23	58060	39.6
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2005"	"2005"	12	60409	Unreliable
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2006"	"2006"	15	63214	Unreliable
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2007"	"2007"	15	65848	Unreliable
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2008"	"2008"	16	69913	Unreliable
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2009"	"2009"	13	73924	Unreliable
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2010"	"2010"	19	76555	Unreliable
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2011"	"2011"	14	79613	Unreliable
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2012"	"2012"	16	86544	Unreliable
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2013"	"2013"	20	90907	22.0
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2014"	"2014"	18	95441	Unreliable
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2015"	"2015"	22	101194	21.7
	"Utah"	"49"	"65-69 years"	"65-69"	"White"	"2106-3"	"2016"	"2016"	18	107948	Unreliable
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2000"	"2000"	20	46504	43.0
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2001"	"2001"	22	47090	46.7
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2002"	"2002"	33	47558	69.4
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2003"	"2003"	29	48077	60.3
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2004"	"2004"	35	48335	72.4
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2005"	"2005"	23	49718	46.3
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2006"	"2006"	21	51208	41.0
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2007"	"2007"	16	52279	Unreliable
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2008"	"2008"	20	54000	37.0
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2009"	"2009"	25	55642	44.9
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2010"	"2010"	16	56774	Unreliable
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2011"	"2011"	30	59345	50.6
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2012"	"2012"	24	61873	38.8
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2013"	"2013"	27	66221	40.8
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2014"	"2014"	31	70099	44.2
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2015"	"2015"	29	72854	39.8
	"Utah"	"49"	"70-74 years"	"70-74"	"White"	"2106-3"	"2016"	"2016"	33	75263	43.8
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2000"	"2000"	41	38758	105.8
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2001"	"2001"	50	39378	127.0
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2002"	"2002"	45	39799	113.1
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2003"	"2003"	46	39890	115.3
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2004"	"2004"	33	40316	81.9
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2005"	"2005"	38	41235	92.2
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2006"	"2006"	37	42469	87.1
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2007"	"2007"	27	42928	62.9
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2008"	"2008"	33	43607	75.7
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2009"	"2009"	36	43818	82.2
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2010"	"2010"	31	44528	69.6
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2011"	"2011"	31	45638	67.9
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2012"	"2012"	37	46633	79.3
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2013"	"2013"	41	48226	85.0
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2014"	"2014"	40	49705	80.5
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2015"	"2015"	34	51306	66.3
	"Utah"	"49"	"75-79 years"	"75-79"	"White"	"2106-3"	"2016"	"2016"	36	53146	67.7
	"Utah"	"49"	"80-84 years"	"80-84"	"White"	"2106-3"	"2000"	"2000"	78	26609	293.1
	"Utah"	"49"	"80-84 years"	"80-84"	"White"	"2106-3"	"2001"	"2001"	67	27724	241.7
