"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"80-84 years"	"80-84"	"North Dakota"	"38"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	41	15139	270.8
	"80-84 years"	"80-84"	"North Dakota"	"38"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	61	15239	400.3
	"80-84 years"	"80-84"	"North Dakota"	"38"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	49	15251	321.3
	"80-84 years"	"80-84"	"North Dakota"	"38"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	58	15022	386.1
	"80-84 years"	"80-84"	"North Dakota"	"38"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	51	14867	343.0
	"80-84 years"	"80-84"	"North Dakota"	"38"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	48	14698	326.6
	"80-84 years"	"80-84"	"North Dakota"	"38"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	52	14395	361.2
	"80-84 years"	"80-84"	"North Dakota"	"38"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	46	14247	322.9
	"80-84 years"	"80-84"	"North Dakota"	"38"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	46	14168	324.7
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	77	14798	520.3
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	84	15275	549.9
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	65	16076	404.3
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	81	16516	490.4
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	73	16842	433.4
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	79	17306	456.5
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	85	18050	470.9
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	82	18526	442.6
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	96	18962	506.3
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	80	19168	417.4
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	92	19360	475.2
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	89	19633	453.3
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	101	19509	517.7
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	74	19697	375.7
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	79	19946	396.1
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	85	20155	421.7
	"80-84 years"	"80-84"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	75	20584	364.4
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	775	198591	390.2
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	761	204901	371.4
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	833	210368	396.0
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	839	213415	393.1
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	944	217901	433.2
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	880	221067	398.1
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	940	222545	422.4
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	925	223460	413.9
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	932	224530	415.1
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	940	221947	423.5
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	896	220795	405.8
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	915	219475	416.9
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	885	215496	410.7
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	829	209700	395.3
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	801	205525	389.7
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	759	204403	371.3
	"80-84 years"	"80-84"	"Ohio"	"39"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	731	203856	358.6
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	12	2828	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	11	2898	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	11	2880	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	11	2898	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	10	2909	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	12	2909	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	17	2988	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	10	2985	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	15	3303	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	11	3486	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	13	3666	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	14	2560	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	16	2591	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	13	2662	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	12	2635	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	13	2618	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	10	2699	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	10	2790	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	17	2774	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	14	2990	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	10	3015	Unreliable
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	233	56626	411.5
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	242	58249	415.5
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	262	59384	441.2
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	249	59960	415.3
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	260	61327	424.0
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	240	61214	392.1
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	260	61919	419.9
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	270	61971	435.7
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	263	62339	421.9
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	270	61778	437.0
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	271	62114	436.3
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	287	62288	460.8
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	241	61825	389.8
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	277	62536	442.9
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	271	62862	431.1
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	246	63470	387.6
	"80-84 years"	"80-84"	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	245	63817	383.9
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	271	64149	422.5
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	236	66526	354.7
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	300	68725	436.5
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	285	69673	409.1
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	275	71076	386.9
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	270	72183	374.0
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	317	72458	437.5
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	310	72566	427.2
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	330	71914	458.9
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	315	70746	445.3
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	291	70039	415.5
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	259	69582	372.2
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	306	69018	443.4
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	280	68252	410.2
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	247	68044	363.0
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	252	68388	368.5
	"80-84 years"	"80-84"	"Oregon"	"41"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	230	69291	331.9
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	10	2309	Unreliable
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	10	2771	Unreliable
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	14	3330	Unreliable
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	16	3598	Unreliable
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	60	15423	389.0
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	76	15934	477.0
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	76	16569	458.7
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	82	17005	482.2
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	94	17559	535.3
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	77	17821	432.1
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	81	18130	446.8
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	78	18120	430.5
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	85	18365	462.8
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	81	17960	451.0
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	71	18132	391.6
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	70	18325	382.0
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	75	18535	404.6
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	77	18490	416.4
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	69	18714	368.7
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	75	18624	402.7
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	65	18797	345.8
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	1039	271644	382.5
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	1047	279507	374.6
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	1055	285517	369.5
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	1098	287236	382.3
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	1088	291119	373.7
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	1116	293196	380.6
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	1105	294233	375.6
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	1152	293916	391.9
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	1227	294849	416.1
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	1126	290604	387.5
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	1102	287577	383.2
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	1042	283100	368.1
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	1015	277323	366.0
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	957	267260	358.1
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	926	259867	356.3
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	869	255204	340.5
	"80-84 years"	"80-84"	"Pennsylvania"	"42"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	842	251603	334.7
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	94	22906	410.4
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	72	23652	304.4
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	99	24299	407.4
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	89	24542	362.6
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	108	24852	434.6
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	91	24974	364.4
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	94	24791	379.2
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	99	24500	404.1
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	108	24202	446.2
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	106	23872	444.0
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	101	23181	435.7
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	88	22509	391.0
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	86	21321	403.4
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	94	20512	458.3
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	85	19798	429.3
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	88	19327	455.3
	"80-84 years"	"80-84"	"Rhode Island"	"44"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	75	19106	392.5
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	39	13960	279.4
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	41	14127	290.2
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	41	14236	288.0
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	57	14551	391.7
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	33	14706	224.4
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	41	14606	280.7
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	51	14959	340.9
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	52	14915	348.6
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	43	15200	282.9
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	65	14799	439.2
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	38	14829	256.3
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	46	14745	312.0
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	59	15004	393.2
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	40	15403	259.7
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	48	16012	299.8
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	39	16452	237.1
	"80-84 years"	"80-84"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	42	17144	245.0
