"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	40	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	44	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	48	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	55	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	42	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	53	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	57	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	53	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	55	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	49	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	747	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	738	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	792	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	784	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	809	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	903	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	815	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	878	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	951	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	955	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	1002	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	1006	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	1027	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	1014	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	930	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	995	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	884	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"American Indian or Alaska Native"	"1002-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	202	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	203	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	212	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	221	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	214	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	277	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	224	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	276	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	311	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	281	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	320	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	296	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	295	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	303	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	310	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	337	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	316	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	209	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	238	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	273	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	267	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	243	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	273	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	258	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	296	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	299	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	318	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	274	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	321	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	273	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	275	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	263	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	285	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	258	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	41	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	32	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	23	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	38	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	40	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	31	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	34	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	35	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	34	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	38	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	48	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	45	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	52	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	48	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	865	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	845	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	901	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	926	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	939	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	953	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	898	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	991	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	1153	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	1085	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	1026	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	1194	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	1095	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	1142	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	1074	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	1035	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	981	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	85	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	91	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	85	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	97	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	78	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	102	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	86	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	81	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	74	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	79	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	103	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	92	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	102	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	81	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	95	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	94	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	67	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	23	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	22	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	32	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	27	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	26	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	26	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	39	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	151	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	177	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	200	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	179	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	186	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	207	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	191	Not Applicable	Not Applicable
