"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	37	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	53	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	39	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	43	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	50	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Carolina"	"37"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	61	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"North Dakota"	"38"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	17	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	22	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	98	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	111	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	144	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	132	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	129	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	147	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	137	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	139	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	142	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	146	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	139	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	128	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	136	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	127	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	122	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	129	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Ohio"	"39"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	115	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	31	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	38	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	47	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	45	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	48	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	33	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	43	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	35	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	44	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	29	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	41	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	52	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	44	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	35	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	35	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oklahoma"	"40"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	30	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	45	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	48	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	39	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	44	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	34	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	57	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	47	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	36	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	45	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	40	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	55	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	50	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	40	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	51	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Oregon"	"41"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	58	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	87	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	113	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	127	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	135	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	119	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	153	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	134	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	143	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	158	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	168	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	147	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	135	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	171	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	144	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	147	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	168	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Pennsylvania"	"42"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	162	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Rhode Island"	"44"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"Black or African American"	"2054-5"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	19	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-2"	17	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-2"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	26	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	22	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-2"	21	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	18	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-2"	28	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Carolina"	"45"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	20	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Dakota"	"46"	"White"	"2106-3"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Dakota"	"46"	"White"	"2106-3"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Dakota"	"46"	"White"	"2106-3"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Dakota"	"46"	"White"	"2106-3"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Dakota"	"46"	"White"	"2106-3"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-2"	15	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Dakota"	"46"	"White"	"2106-3"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-2"	16	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Dakota"	"46"	"White"	"2106-3"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-2"	12	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Dakota"	"46"	"White"	"2106-3"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Dakota"	"46"	"White"	"2106-3"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-2"	14	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"South Dakota"	"46"	"White"	"2106-3"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-2"	13	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-2"	10	Not Applicable	Not Applicable
	"85-89 years"	"85-89"	"Tennessee"	"47"	"Black or African American"	"2054-5"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-2"	11	Not Applicable	Not Applicable
