Year,Region,Ethnicity,Gender.Code,Education,rural_urban_class,source,measure1,measure2,attr,agr_by,overall_value
2014,Georgia,"All, All Origins",All genders,high school graduate or lower,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1006.32420923299
2014,Georgia,"All, All Origins",All genders,some college education but no 4-year college degree,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,582.83106434239
2014,Georgia,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,193.226105762485
2014,Georgia,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,392.530307628094
2014,Georgia,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,833.293242823986
2014,Georgia,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,343.915692242756
2014,Georgia,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,791.445205011559
2014,Hawaii,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,572.109244004832
2014,Hawaii,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,354.208639169072
2014,Hawaii,"All, All Origins",All genders,high school graduate or lower,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,861.208158365704
2014,Hawaii,"All, All Origins",All genders,some college education but no 4-year college degree,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,511.196030193902
2014,Hawaii,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,569.524728102593
2014,Hawaii,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,539.631757647241
2014,Hawaii,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,472.776445925155
2014,Hawaii,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,790.893954515244
2014,Hawaii,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,646.838541551713
2014,Idaho,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,703.718830205628
2014,Idaho,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,493.989687238315
2014,Idaho,"All, All Origins",All genders,high school graduate or lower,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,954.604384037229
2014,Idaho,"All, All Origins",All genders,some college education but no 4-year college degree,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,581.110869706529
2014,Idaho,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,785.74875374245
2014,Idaho,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,346.170531610876
2014,Idaho,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,502.028553056332
2014,Idaho,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,490.001390783295
2014,Idaho,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,715.236092743262
2014,Illinois,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,705.75851077473
2014,Illinois,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,475.591536118925
2014,Illinois,"All, All Origins",All genders,high school graduate or lower,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,981.35232077679
2014,Illinois,"All, All Origins",All genders,some college education but no 4-year college degree,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,541.041905130642
2014,Illinois,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,115.459935178203
2014,Illinois,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,360.352338454271
2014,Illinois,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,877.674417376721
2014,Illinois,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,455.933049313088
2014,Illinois,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,714.010685106982
2014,Indiana,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,799.998625304334
2014,Indiana,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,540.276711171715
2014,Indiana,"All, All Origins",All genders,high school graduate or lower,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1061.80463769814
2014,Indiana,"All, All Origins",All genders,some college education but no 4-year college degree,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,542.910591834976
2014,Indiana,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,212.797659258906
2014,Indiana,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,396.256817173047
2014,Indiana,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,898.26258075539
2014,Indiana,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,491.241542314963
2014,Indiana,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,805.18820180482
2014,Iowa,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,707.874606212585
2014,Iowa,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,507.606959119744
2014,Iowa,"All, All Origins",All genders,high school graduate or lower,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,1016.64283780398
2014,Iowa,"All, All Origins",All genders,some college education but no 4-year college degree,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,520.12731973879
2014,Iowa,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,557.614949007777
2014,Iowa,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,460.019326424638
2014,Iowa,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,875.062103117626
2014,Iowa,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,371.659871365934
2014,Iowa,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,711.768356393276
2014,Alaska,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,708.642686075676
2014,Alaska,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,STATEFP,343.876187319218
